"Issuer","IIN","Format","Type","Country","Scheme"
"fr�s_herreds_sparekasse_visa_dankort","45719737","4571 9737 XXXX XXXX","DEBIT","Denmark","Visa"
"fr�s_herreds_sparekasse_visa_dankort","45719738-45719742","4571 9738 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_vendsyssel_visa_dankort","45719020","4571 9020 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_vendsyssel_visa_dankort","45719070","4571 9070 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_vendsyssel_visa_dankort","45719116","4571 9116 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_vendsyssel_visa_dankort","45719140-45719141","4571 9140 XXXX XXXX","DEBIT","Denmark","Visa"
"m�ns_bank_visa_dankort","45710631","4571 0631 XXXX XXXX","DEBIT","Denmark","Visa"
"m�ns_bank_visa_dankort","45710644","4571 0644 XXXX XXXX","DEBIT","Denmark","Visa"
"m�ns_bank_visa_dankort","45716140","4571 6140 XXXX XXXX","DEBIT","Denmark","Visa"
"ringkj�bing_landbobank_visa_dankort","45717670","4571 7670 XXXX XXXX","DEBIT","Denmark","Visa"
"ringkj�bing_landbobank_visa_dankort","45717679","4571 7679 XXXX XXXX","DEBIT","Denmark","Visa"
"ringkj�bing_landbobank_visa_dankort","45717800","4571 7800 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_djursland_visa_dankort","45719356","4571 9356 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_djursland_visa_dankort","45719377","4571 9377 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_djursland_visa_dankort","45719388","4571 9388 XXXX XXXX","DEBIT","Denmark","Visa"
"alm_brand_bank_visa_dankort","45717575","4571 7575 XXXX XXXX","DEBIT","Denmark","Visa"
"alm_brand_bank_visa_dankort","45717681","4571 7681 XXXX XXXX","DEBIT","Denmark","Visa"
"diba_bank_visa_dankort","45716060","4571 6060 XXXX XXXX","DEBIT","Denmark","Visa"
"diba_bank_visa_dankort","45719942","4571 9942 XXXX XXXX","DEBIT","Denmark","Visa"
"fih_erhvervsbank_visa_dankort","45718230","4571 8230 XXXX XXXX","DEBIT","Denmark","Visa"
"fih_erhvervsbank_visa_dankort","45718232","4571 8232 XXXX XXXX","DEBIT","Denmark","Visa"
"fr�slev_mollerup_sparekasse_visa_dankort","45719117","4571 9117 XXXX XXXX","DEBIT","Denmark","Visa"
"fr�slev_mollerup_sparekasse_visa_dankort","45719133","4571 9133 XXXX XXXX","DEBIT","Denmark","Visa"
"kreditbanken_visa_dankort","45717930","4571 7930 XXXX XXXX","DEBIT","Denmark","Visa"
"kreditbanken_visa_dankort","45717931-45717933","4571 7931 XXXX XXXX","DEBIT","Denmark","Visa"
"l�n_og_spar_bank_visa_dankort","45710400","4571 0400 XXXX XXXX","DEBIT","Denmark","Visa"
"l�n_og_spar_bank_visa_dankort","45710404","4571 0404 XXXX XXXX","DEBIT","Denmark","Visa"
"lollands_bank_visa_dankort","45716520","4571 6520 XXXX XXXX","DEBIT","Denmark","Visa"
"lollands_bank_visa_dankort","45716525","4571 6525 XXXX XXXX","DEBIT","Denmark","Visa"
"salling_bank_visa_dankort","45717790","4571 7790 XXXX XXXX","DEBIT","Denmark","Visa"
"salling_bank_visa_dankort","45717890","4571 7890 XXXX XXXX","DEBIT","Denmark","Visa"
"skandinaviska_enskilda_banken_visa_dankort","45715295","4571 5295 XXXX XXXX","DEBIT","Denmark","Visa"
"skandinaviska_enskilda_banken_visa_dankort","45716100","4571 6100 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_bredebro_visa_dankort","45719827-45719828","4571 9827 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_bredebro_visa_dankort","45719839","4571 9839 XXXX XXXX","DEBIT","Denmark","Visa"
"sydbank_a_s_visa_dankort","45710581","4571 0581 XXXX XXXX","DEBIT","Denmark","Visa"
"sydbank_a_s_visa_dankort","45710588","4571 0588 XXXX XXXX","DEBIT","Denmark","Visa"
"alfred_berg_bank_a_s_visa_dankort","45715426","4571 5426 XXXX XXXX","DEBIT","Denmark","Visa"
"andelskassen_f�lleskassen_visa_dankort","45718411","4571 8411 XXXX XXXX","DEBIT","Denmark","Visa"
"basisbank_visa_dankort","45711671","4571 1671 XXXX XXXX","DEBIT","Denmark","Visa"
"bil_danmark_banque_internationale_luxembourg_sa_visa_dankort","45718222","4571 8222 XXXX XXXX","DEBIT","Denmark","Visa"
"bnp_paribas_fortis_danmark_visa_dankort","45718149","4571 8149 XXXX XXXX","DEBIT","Denmark","Visa"
"boddum_ydby_sparekasse_visa_dankort","45719121","4571 9121 XXXX XXXX","DEBIT","Denmark","Visa"
"borbjerg_sparekasse_visa_dankort","45719634","4571 9634 XXXX XXXX","DEBIT","Denmark","Visa"
"brfkredit_bank_a_s_visa_dankort","45716482","4571 6482 XXXX XXXX","DEBIT","Denmark","Visa"
"broager_sparekasse_visa_dankort","45719797","4571 9797 XXXX XXXX","DEBIT","Denmark","Visa"
"brovst_sparekasse_visa_dankort","45719022","4571 9022 XXXX XXXX","DEBIT","Denmark","Visa"
"cargill_bank_visa_dankort","45716010","4571 6010 XXXX XXXX","DEBIT","Denmark","Visa"
"carnegie_bank_visa_dankort","45718269","4571 8269 XXXX XXXX","DEBIT","Denmark","Visa"
"citibank_international_plc_visa_dankort","45715100","4571 5100 XXXX XXXX","DEBIT","Denmark","Visa"
"coop_bank_a_s_visa_dankort","45716620","4571 6620 XXXX XXXX","DEBIT","Denmark","Visa"
"den_lille_bikube_visa_dankort","45710579","4571 0579 XXXX XXXX","DEBIT","Denmark","Visa"
"dnb_bank_asa_visa_dankort","45715290","4571 5290 XXXX XXXX","DEBIT","Denmark","Visa"
"dronninglund_sparekasse_visa_dankort","45719044","4571 9044 XXXX XXXX","DEBIT","Denmark","Visa"
"durup_sparekasse_visa_dankort","45719313","4571 9313 XXXX XXXX","DEBIT","Denmark","Visa"
"fan�_sparekasse_visa_dankort","45719684","4571 9684 XXXX XXXX","DEBIT","Denmark","Visa"
"faster_andelskasse_visa_dankort","45715958","4571 5958 XXXX XXXX","DEBIT","Denmark","Visa"
"finansbanken_visa_dankort","45715140","4571 5140 XXXX XXXX","DEBIT","Denmark","Visa"
"fleml�se_sparekasse_visa_dankort","45710800","4571 0800 XXXX XXXX","DEBIT","Denmark","Visa"
"folkesparekassen_visa_dankort","45719860","4571 9860 XXXX XXXX","DEBIT","Denmark","Visa"
"fruering_vitved_sparekasse_visa_dankort","45719501","4571 9501 XXXX XXXX","DEBIT","Denmark","Visa"
"fr�rup_andelskasse_visa_dankort","45715960","4571 5960 XXXX XXXX","DEBIT","Denmark","Visa"
"fuur_sparekasse_visa_dankort","45719285","4571 9285 XXXX XXXX","DEBIT","Denmark","Visa"
"gr�nlandsbanken_visa_dankort","45711601","4571 1601 XXXX XXXX","DEBIT","Denmark","Visa"
"g�nlandsbanken_a_s_visa_dankort","45716471","4571 6471 XXXX XXXX","DEBIT","Denmark","Visa"
"hals_sparekasse_visa_dankort","45719212","4571 9212 XXXX XXXX","DEBIT","Denmark","Visa"
"helgen�s_sparekasse_visa_dankort","45719357","4571 9357 XXXX XXXX","DEBIT","Denmark","Visa"
"hellevad_�rum_sparekasse_visa_dankort","45719053","4571 9053 XXXX XXXX","DEBIT","Denmark","Visa"
"hsh_nordbank_ag_filial_closed_visa_dankort","45715130","4571 5130 XXXX XXXX","DEBIT","Denmark","Visa"
"hunstrup_�sterild_sparekasse_visa_dankort","45719143","4571 9143 XXXX XXXX","DEBIT","Denmark","Visa"
"hvidbjerg_bank_visa_dankort","45717500","4571 7500 XXXX XXXX","DEBIT","Denmark","Visa"
"ikano_bank_visa_dankort","45710582","4571 0582 XXXX XXXX","DEBIT","Denmark","Visa"
"ingeni�rernes_pensionsbank_visa_dankort","45710875","4571 0875 XXXX XXXX","DEBIT","Denmark","Visa"
"jerslev_sparekasse_visa_dankort","45719025","4571 9025 XXXX XXXX","DEBIT","Denmark","Visa"
"klim_sparekasse_visa_dankort","45719135","4571 9135 XXXX XXXX","DEBIT","Denmark","Visa"
"k�benhavns_andelskasse_visa_dankort","45717872","4571 7872 XXXX XXXX","DEBIT","Denmark","Visa"
"lang�_sparekasse_visa_dankort","45719283","4571 9283 XXXX XXXX","DEBIT","Denmark","Visa"
"l�gernes_pensionsbank_a_s_visa_dankort","45716771","4571 6771 XXXX XXXX","DEBIT","Denmark","Visa"
"merkur_visa_dankort","45718401","4571 8401 XXXX XXXX","DEBIT","Denmark","Visa"
"m�rke_sparekasse_visa_dankort","45719355","4571 9355 XXXX XXXX","DEBIT","Denmark","Visa"
"nordania_leasing_bank_visa_dankort","45714957","4571 4957 XXXX XXXX","DEBIT","Denmark","Visa"
"nordea_finans_visa_dankort","45712026","4571 2026 XXXX XXXX","DEBIT","Denmark","Visa"
"nordfyns_bank_a_s_visa_dankort","45716860-45716868","4571 6860 XXXX XXXX","DEBIT","Denmark","Visa"
"nordoya_sparikassi_visa_dankort","45719865","4571 9865 XXXX XXXX","DEBIT","Denmark","Visa"
"pen_sam_bank_visa_dankort","45717570","4571 7570 XXXX XXXX","DEBIT","Denmark","Visa"
"pfa_udbetalingsbank_visa_dankort","45711693","4571 1693 XXXX XXXX","DEBIT","Denmark","Visa"
"refsn�s_sparekasse_visa_dankort","45710544","4571 0544 XXXX XXXX","DEBIT","Denmark","Visa"
"rise_spare_og_l�nekasse_visa_dankort","45710847","4571 0847 XXXX XXXX","DEBIT","Denmark","Visa"
"roslev_sparekasse_visa_dankort","45719291","4571 9291 XXXX XXXX","DEBIT","Denmark","Visa"
"r�nde_og_omegns_sparekasse_visa_dankort","45719354","4571 9354 XXXX XXXX","DEBIT","Denmark","Visa"
"sammenslutningen_af_danske_andelskasser_visa_dankort","45715451","4571 5451 XXXX XXXX","DEBIT","Denmark","Visa"
"skjern_bank_visa_dankort","45717780","4571 7780 XXXX XXXX","DEBIT","Denmark","Visa"
"snesere_sogns_spare_og_laanekasse_visa_dankort","45710634","4571 0634 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_balling_visa_dankort","45719312","4571 9312 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_faaborg_visa_dankort","45715988","4571 5988 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_for_n�rre_nebel_og_omegn_visa_dankort","45719682","4571 9682 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_fyn_visa_dankort","45710828","4571 0828 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_spar_mors_visa_dankort","45719139","4571 9139 XXXX XXXX","DEBIT","Denmark","Visa"
"sparekassen_sunds�re_visa_dankort","45719292","4571 9292 XXXX XXXX","DEBIT","Denmark","Visa"
"stadil_sparekasse_visa_dankort","45719629","4571 9629 XXXX XXXX","DEBIT","Denmark","Visa"
"suduroyar_sparikassi_visa_dankort","45719870","4571 9870 XXXX XXXX","DEBIT","Denmark","Visa"
"s�by_skader_halling_sparekasse_visa_dankort","45719369","4571 9369 XXXX XXXX","DEBIT","Denmark","Visa"
"s�nderh�_h�rsted_sparekasse_visa_dankort","45719124","4571 9124 XXXX XXXX","DEBIT","Denmark","Visa"
"the_royal_bank_of_scotland_visa_dankort","45715420","4571 5420 XXXX XXXX","DEBIT","Denmark","Visa"
"totalbanken_a_s_visa_dankort","45716880","4571 6880 XXXX XXXX","DEBIT","Denmark","Visa"
"ulfborg_sparekasse_visa_dankort","45719627","4571 9627 XXXX XXXX","DEBIT","Denmark","Visa"
"ulsted_sparekasse_visa_dankort","45719224","4571 9224 XXXX XXXX","DEBIT","Denmark","Visa"
"vestfyns_bank_a_s_visa_dankort","45716850-45716856","4571 6850 XXXX XXXX","DEBIT","Denmark","Visa"
"vistoft_sparekasse_visa_dankort","45719358","4571 9358 XXXX XXXX","DEBIT","Denmark","Visa"
"vorbasse_hejnsvig_sparekasse_visa_dankort","45719690-45719691","4571 9690 XXXX XXXX","DEBIT","Denmark","Visa"
"vordingborg_bank_visa_dankort","45716220","4571 6220 XXXX XXXX","DEBIT","Denmark","Visa"
"�stjydsk_bank_visa_dankort","45717230","4571 7230 XXXX XXXX","DEBIT","Denmark","Visa"
"macquarie_bank_woolworths","43638410","4363 8410 XXXX XXXX","CREDIT","Australia","Visa"
"mastercard_issued","517942","5179 42XX XXXX XXXX","CREDIT","Argentina","Master Card"
"mastercard_issued","532372","5323 72XX XXXX XXXX","CREDIT","Argentina","Master Card"
"mastercard_issued","541110","5411 10XX XXXX XXXX","CREDIT","Argentina","Master Card"
"mastercard_issued","516296","5162 96XX XXXX XXXX","DEBIT","Australia","Master Card"
"mastercard_issued","513680","5136 80XX XXXX XXXX","CREDIT","Bahamas","Master Card"
"mastercard_issued","529585","5295 85XX XXXX XXXX","DEBIT","Belgium","Master Card"
"mastercard_issued","547837","5478 37XX XXXX XXXX","CREDIT","Belgium","Master Card"
"mastercard_issued","512673","5126 73XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","519696","5196 96XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","521174","5211 74XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","525640","5256 40XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","534246","5342 46XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","534249","5342 49XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","536424","5364 24XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","539066","5390 66XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","542528","5425 28XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","543095","5430 95XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","549363","5493 63XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","550154","5501 54XX XXXX XXXX","CREDIT","Brazil","Master Card"
"mastercard_issued","531789","5317 89XX XXXX XXXX","CREDIT","Canada","Master Card"
"mastercard_issued","543871","5438 71XX XXXX XXXX","CREDIT","Canada","Master Card"
"mastercard_issued","525623","5256 23XX XXXX XXXX","CREDIT","Chile","Master Card"
"mastercard_issued","540287","5402 87XX XXXX XXXX","CREDIT","Denmark","Master Card"
"mastercard_issued","548765","5487 65XX XXXX XXXX","CREDIT","Egypt","Master Card"
"mastercard_issued","513046","5130 46XX XXXX XXXX","CREDIT","France","Master Card"
"mastercard_issued","513249","5132 49XX XXXX XXXX","CREDIT","France","Master Card"
"mastercard_issued","513414","5134 14XX XXXX XXXX","CREDIT","France","Master Card"
"mastercard_issued","513415","5134 15XX XXXX XXXX","CREDIT","France","Master Card"
"mastercard_issued","513522","5135 22XX XXXX XXXX","CREDIT","France","Master Card"
"mastercard_issued","513532","5135 32XX XXXX XXXX","CREDIT","France","Master Card"
"mastercard_issued","513534","5135 34XX XXXX XXXX","CREDIT","France","Master Card"
"mastercard_issued","513540","5135 40XX XXXX XXXX","CREDIT","France","Master Card"
"mastercard_issued","525849","5258 49XX XXXX XXXX","CREDIT","Germany","Master Card"
"mastercard_issued","531000","5310 00XX XXXX XXXX","CREDIT","Germany","Master Card"
"mastercard_issued","524125","5241 25XX XXXX XXXX","CREDIT","Indonesia","Master Card"
"mastercard_issued","525535","5255 35XX XXXX XXXX","CREDIT","Italy","Master Card"
"mastercard_issued","533222","5332 22XX XXXX XXXX","DEBIT","Italy","Master Card"
"mastercard_issued","525013","5250 13XX XXXX XXXX","CREDIT","Japan","Master Card"
"mastercard_issued","552114","5521 14XX XXXX XXXX","CREDIT","North Korea","Master Card"
"mastercard_issued","538831","5388 31XX XXXX XXXX","CREDIT","South Korea","Master Card"
"mastercard_issued","542184","5421 84XX XXXX XXXX","CREDIT","South Korea","Master Card"
"mastercard_issued","558911","5589 11XX XXXX XXXX","CREDIT","South Korea","Master Card"
"mastercard_issued","519469","5194 69XX XXXX XXXX","DEBIT","Malaysia","Master Card"
"mastercard_issued","522222","5222 22XX XXXX XXXX","CREDIT","Malaysia","Master Card"
"mastercard_issued","547071","5470 71XX XXXX XXXX","CREDIT","Malaysia","Master Card"
"mastercard_issued","528074","5280 74XX XXXX XXXX","CREDIT","Mexico","Master Card"
"mastercard_issued","534926","5349 26XX XXXX XXXX","DEBIT","Mexico","Master Card"
"mastercard_issued","542010","5420 10XX XXXX XXXX","CREDIT","Mexico","Master Card"
"mastercard_issued","545290","5452 90XX XXXX XXXX","DEBIT","Mexico","Master Card"
"mastercard_issued","546586","5465 86XX XXXX XXXX","CREDIT","Mexico","Master Card"
"mastercard_issued","547370","5473 70XX XXXX XXXX","CREDIT","Mexico","Master Card"
"mastercard_issued","549880","5498 80XX XXXX XXXX","CREDIT","Mexico","Master Card"
"mastercard_issued","524886","5248 86XX XXXX XXXX","CREDIT","The Netherlands","Master Card"
"mastercard_issued","541330","5413 30XX XXXX XXXX","CREDIT","The Netherlands","Master Card"
"mastercard_issued","540185","5401 85XX XXXX XXXX","CREDIT","Norway","Master Card"
"mastercard_issued","552727","5527 27XX XXXX XXXX","CREDIT","Portugal","Master Card"
"mastercard_issued","531446","5314 46XX XXXX XXXX","DEBIT","Qatar","Master Card"
"mastercard_issued","522688","5226 88XX XXXX XXXX","CREDIT","Russian Federation","Master Card"
"mastercard_issued","525717","5257 17XX XXXX XXXX","CREDIT","Russian Federation","Master Card"
"mastercard_issued","543345","5433 45XX XXXX XXXX","CREDIT","Russian Federation","Master Card"
"mastercard_issued","546856","5468 56XX XXXX XXXX","CREDIT","Russian Federation","Master Card"
"mastercard_issued","530541","5305 41XX XXXX XXXX","DEBIT","Spain","Master Card"
"mastercard_issued","521881","5218 81XX XXXX XXXX","CREDIT","Thailand","Master Card"
"mastercard_issued","526973","5269 73XX XXXX XXXX","CREDIT","Turkey","Master Card"
"mastercard_issued","530905","5309 05XX XXXX XXXX","CREDIT","Turkey","Master Card"
"mastercard_issued","555002","5550 02XX XXXX XXXX","CREDIT","United Kingdom","Master Card"
"mastercard_issued","510999","5109 99XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","511059","5110 59XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","511320","5113 20XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","517099","5170 99XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","517573","5175 73XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","517594","5175 94XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","518081","5180 81XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","518653","5186 53XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","520521","5205 21XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","521969","5219 69XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","522539","5225 39XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","523678","5236 78XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","524846","5248 46XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","526232","5262 32XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","529569","5295 69XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","532138","5321 38XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","532604","5326 04XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","535450","5354 50XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","535875","5358 75XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","536116","5361 16XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","536165","5361 65XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","536208","5362 08XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","536339","5363 39XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","537021","5370 21XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","537811","5378 11XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","537975","5379 75XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","538043","5380 43XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","538573","5385 73XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","542800","5428 00XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","543121","5431 21XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","543601","5436 01XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","544559","5445 59XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","545301","5453 01XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","545952","5459 52XX XXXX XXXX","DEBIT","United States","Master Card"
"mastercard_issued","546267","5462 67XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","547221","5472 21XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","548057","5480 57XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","552356","5523 56XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","555781","5557 81XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","555987","5559 87XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","556331","5563 31XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","556789","5567 89XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","556824","5568 24XX XXXX XXXX","CREDIT","United States","Master Card"
"mastercard_issued","558834","5588 34XX XXXX XXXX","CREDIT","Venezuela","Master Card"
"itau","400247","4002 47XX XXXX XXXX","CREDIT","Brazil","Master Card"
"itau","400652","4006 52XX XXXX XXXX","CREDIT","Brazil","Master Card"
"itau","403247","4032 47XX XXXX XXXX","CREDIT","Brazil","Master Card"
"itau","407505","4075 05XX XXXX XXXX","CREDIT","Brazil","Master Card"
"itau","421844","4218 44XX XXXX XXXX","CREDIT","Brazil","Master Card"
"itau","421845","4218 45XX XXXX XXXX","CREDIT","Brazil","Master Card"
"itau","421847","4218 47XX XXXX XXXX","CREDIT","Brazil","Master Card"
"itau","421848","4218 48XX XXXX XXXX","CREDIT","Brazil","Master Card"
"itau","422004-422006","4220 04XX XXXX XXXX","CREDIT","Brazil","Master Card"
